precision,recall,threshold
0.9877692342281578,0.9902404940609011,0.2101124159633641
0.9877689592373586,0.990217954786215,0.2102571611346299
0.9877686842341937,0.9901954155115288,0.2102934556403146
0.9877684092186622,0.9901728762368427,0.2103025513294807
0.9877681341907631,0.9901503369621566,0.2104151196266468
0.9877675840978594,0.9901052584127843,0.2104276141156168
0.9877673090328529,0.9900827191380981,0.21046699061589866
0.9877670339554756,0.990060179863412,0.2106427861672269
0.9877667588657267,0.9900376405887259,0.21067944923593684
0.9877662086491106,0.9899925620393536,0.21074233768846873
0.9877659335222417,0.9899700227646674,0.21076559918615914
0.9877656583829979,0.9899474834899813,0.21086551458535954
0.9877653832313782,0.9899249442152952,0.2109766532699012
0.9877651080673818,0.989902404940609,0.21103805331686154
0.987764832891008,0.9898798656659229,0.21105624752727747
0.9877645577022559,0.9898573263912367,0.211065341489306
